path,breed,split,role,is_grayscale,cluster_key
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle26.jpg,holstein-friesian,test,unique,False,holstein-friesian_576
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle27.jpg,holstein-friesian,train,unique,False,holstein-friesian_577
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle28.jpg,holstein-friesian,train,unique,False,holstein-friesian_578
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle29.jpg,holstein-friesian,train,unique,False,holstein-friesian_579
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle30.jpg,holstein-friesian,train,unique,False,holstein-friesian_580
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle31.jpg,holstein-friesian,train,unique,False,holstein-friesian_581
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle32.jpg,holstein-friesian,train,unique,False,holstein-friesian_582
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle33.jpg,holstein-friesian,train,unique,True,holstein-friesian_583
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle34.jpg,holstein-friesian,test,unique,False,holstein-friesian_584
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle35.jpg,holstein-friesian,train,unique,False,holstein-friesian_585
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle36.jpg,holstein-friesian,train,unique,False,holstein-friesian_586
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle37.jpg,holstein-friesian,train,unique,False,holstein-friesian_587
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS07__HolsteinFriesiancattle38.jpg,holstein-friesian,val,unique,False,holstein-friesian_588
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle39.jpg,holstein-friesian,train,unique,True,holstein-friesian_589
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle40.jpg,holstein-friesian,train,unique,True,holstein-friesian_590
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle42.jpg,holstein-friesian,test,unique,False,holstein-friesian_591
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle45.jpg,holstein-friesian,train,unique,False,holstein-friesian_592
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle48.jpg,holstein-friesian,train,unique,False,holstein-friesian_593
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle49.jpg,holstein-friesian,train,unique,False,holstein-friesian_594
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle5.jpg,holstein-friesian,test,unique,False,holstein-friesian_595
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle50.jpg,holstein-friesian,train,unique,True,holstein-friesian_596
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle51.jpg,holstein-friesian,train,unique,False,holstein-friesian_597
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle52.jpg,holstein-friesian,train,unique,False,holstein-friesian_598
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle53.jpg,holstein-friesian,train,unique,True,holstein-friesian_599
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle54.jpg,holstein-friesian,train,unique,False,holstein-friesian_600
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle55.jpg,holstein-friesian,train,unique,False,holstein-friesian_601
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle56.jpg,holstein-friesian,train,unique,False,holstein-friesian_602
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle57.jpg,holstein-friesian,train,unique,True,holstein-friesian_603
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle58.jpg,holstein-friesian,test,unique,False,holstein-friesian_604
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle6.jpg,holstein-friesian,train,unique,False,holstein-friesian_605
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle60.jpg,holstein-friesian,train,unique,False,holstein-friesian_606
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle61.jpg,holstein-friesian,train,unique,False,holstein-friesian_607
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle62.jpg,holstein-friesian,train,unique,False,holstein-friesian_608
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle63.jpg,holstein-friesian,train,unique,False,holstein-friesian_609
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle64.jpg,holstein-friesian,train,unique,False,holstein-friesian_610
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle65.jpg,holstein-friesian,test,unique,False,holstein-friesian_611
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle66.jpg,holstein-friesian,train,unique,False,holstein-friesian_612
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle67.jpg,holstein-friesian,train,unique,False,holstein-friesian_613
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle68.jpg,holstein-friesian,test,unique,False,holstein-friesian_614
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle70.jpg,holstein-friesian,train,unique,False,holstein-friesian_615
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle71.jpg,holstein-friesian,train,unique,False,holstein-friesian_616
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle72.jpg,holstein-friesian,test,unique,False,holstein-friesian_617
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle73.jpg,holstein-friesian,train,unique,False,holstein-friesian_618
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle74.jpg,holstein-friesian,train,unique,True,holstein-friesian_619
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle78.jpg,holstein-friesian,train,unique,False,holstein-friesian_620
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle8.jpg,holstein-friesian,test,unique,False,holstein-friesian_621
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle81.jpg,holstein-friesian,train,unique,False,holstein-friesian_622
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle82.jpg,holstein-friesian,train,unique,False,holstein-friesian_623
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle83.jpg,holstein-friesian,train,unique,False,holstein-friesian_624
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle84.jpg,holstein-friesian,train,unique,False,holstein-friesian_625
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle85.jpg,holstein-friesian,train,unique,False,holstein-friesian_626
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle86.jpg,holstein-friesian,train,unique,False,holstein-friesian_627
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle87.jpg,holstein-friesian,train,unique,False,holstein-friesian_628
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle9.jpg,holstein-friesian,train,unique,False,holstein-friesian_629
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle90.jpg,holstein-friesian,train,unique,True,holstein-friesian_630
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS07__HolsteinFriesiancattle91.jpg,holstein-friesian,val,unique,False,holstein-friesian_631
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle93.jpg,holstein-friesian,train,unique,False,holstein-friesian_632
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS07__HolsteinFriesiancattle95.jpg,holstein-friesian,test,unique,False,holstein-friesian_633
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle96.jpg,holstein-friesian,train,unique,False,holstein-friesian_634
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS07__HolsteinFriesiancattle98.jpg,holstein-friesian,train,unique,False,holstein-friesian_635
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_100_jpg.rf.4bbe06c3f129b95692df6a3ebd499a21.jpg,holstein-friesian,train,unique,True,holstein-friesian_636
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS08__Holstein_Friesian_101_jpg.rf.a528329b69f1f9e0ed14cfaa46db6b79.jpg,holstein-friesian,val,unique,True,holstein-friesian_637
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS08__Holstein_Friesian_102_jpg.rf.873aa11b9c1e234c51f79625bba9f421.jpg,holstein-friesian,test,unique,True,holstein-friesian_638
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_103_jpg.rf.eaf6c1561f15b0c101d56930e24d380a.jpg,holstein-friesian,train,unique,True,holstein-friesian_639
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_104_jpg.rf.7181900c73f580895e426cf90b793938.jpg,holstein-friesian,train,unique,True,holstein-friesian_640
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS08__Holstein_Friesian_105_jpg.rf.dce42278ea5766eb9dd743cb9a850e6f.jpg,holstein-friesian,val,unique,True,holstein-friesian_641
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_106_jpg.rf.40c291f4d0382818a62d24789156ec5d.jpg,holstein-friesian,train,unique,True,holstein-friesian_642
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_107_jpg.rf.bd08f2f5ef55410becc71c3f11a4939c.jpg,holstein-friesian,train,unique,True,holstein-friesian_643
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_108_jpg.rf.84290c684a88b6125f93c6d1ab37563a.jpg,holstein-friesian,train,unique,True,holstein-friesian_644
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_109_jpg.rf.1556f16eca96121e589c45c06a23ab2a.jpg,holstein-friesian,train,unique,True,holstein-friesian_645
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_10_jpg.rf.227da368d24710ea79c812074ac188f0.jpg,holstein-friesian,train,unique,True,holstein-friesian_646
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS08__Holstein_Friesian_110_jpg.rf.ec0752d8c4d9528489a6d43044856eee.jpg,holstein-friesian,val,unique,True,holstein-friesian_647
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_111_jpg.rf.b91abc4b3f52f34b84d845a5800b6cb1.jpg,holstein-friesian,train,unique,True,holstein-friesian_648
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_112_jpg.rf.a82d59dd6e3f2b0fd305c78561531634.jpg,holstein-friesian,train,unique,True,holstein-friesian_649
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS08__Holstein_Friesian_113_jpg.rf.05d82cb9f45b8fad872719b6f1d49ecf.jpg,holstein-friesian,test,unique,True,holstein-friesian_650
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_114_jpg.rf.d2f1d57ed739b3fd000d723fb2f8ce85.jpg,holstein-friesian,train,unique,True,holstein-friesian_651
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS08__Holstein_Friesian_115_jpg.rf.a94a2698df56170a374ce70b841a1c4a.jpg,holstein-friesian,val,unique,True,holstein-friesian_652
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS08__Holstein_Friesian_116_jpg.rf.ed980d2f5767722bc5d7dd7ce35b96ab.jpg,holstein-friesian,test,unique,True,holstein-friesian_653
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_117_jpg.rf.afc5d6504158cbc45890d5b72575ff49.jpg,holstein-friesian,train,unique,True,holstein-friesian_654
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_118_jpg.rf.0376981226df4ea94d4818cc3dc19b65.jpg,holstein-friesian,train,unique,True,holstein-friesian_655
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_119_jpg.rf.1201a802d138479d9f9b48fb916e93a5.jpg,holstein-friesian,train,unique,True,holstein-friesian_656
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_11_jpg.rf.442510aba5662e7ef536b9ecf3bb59fc.jpg,holstein-friesian,train,unique,True,holstein-friesian_657
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS08__Holstein_Friesian_120_jpg.rf.ffda76a455ac2e3e7e1c084f8735ec35.jpg,holstein-friesian,train,unique,True,holstein-friesian_658
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS08__Holstein_Friesian_121_jpg.rf.5117c741704e3ec73e2932c39662d23d.jpg,holstein-friesian,val,unique,True,holstein-friesian_659
