path,breed,role
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_32.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_33.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_34.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_35.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_36.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_37.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_38.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_39.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_4.JPG,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_40.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_41.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_42.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_43.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_44.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_45.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_46.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_47.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_48.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_49.jpeg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_50.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_51.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_52.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_53.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_54.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_55.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_57.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_58.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_59.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_6.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_60.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_61.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_62.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_63.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_64.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_68.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_69.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_7.jpeg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_70.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_72.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_73.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_74.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_75.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_76.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_77.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_78.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_8.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_80.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_81.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_83.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_88.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_89.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_9.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_90.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_91.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_92.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_93.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_94.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_95.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_96.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_98.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_99.jpeg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS04__kankrej_0001.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS04__kankrej_0002.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS04__kankrej_0131.png,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__072bcd366691d88a7a2222e6af158b6f_rot15_b0_8_jpg.rf.43b4664b858bc66724b8c11461aaf339.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__072bcd366691d88a7a2222e6af158b6f_rot30_b1_0_jpg.rf.e4b37922ca4fc00511f1ec12337297da.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__0803f2dd33f52a5dd49e1c9561b9b2bb_rot15_b0_8_jpg.rf.5d9cf79b93279a14730a2845e092d11f.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__0803f2dd33f52a5dd49e1c9561b9b2bb_rot30_b0_8_jpg.rf.41c6433fbd5961aa6a3e96446958fe4a.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1-1-_jpg.rf.eb2e34bdc641037c489cbc09fea4776c.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1-1-_rot15_b0_8_jpg.rf.bc4f40420ff1504aaf6a35a604ce45d6.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1-1-_rot30_b0_8_jpg.rf.582cfc18b9b61da3aeec93814318fb80.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1-2-_jpg.rf.7cc6d6be497392893f0ed5ace070974a.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1-2-_rot15_b0_8_jpg.rf.0a74cb159674793e7607db5f53a62a98.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1-2-_rot30_b0_8_jpg.rf.83e1d631b13bc9d08d0f6ad48be303fb.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1_jpg.rf.3301464798265a008b5f6214545b9e3c.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1_rot15_b0_8_jpg.rf.faaf4b70de220d7d50fbbb1e11d707b2.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__1_rot30_b0_8_jpg.rf.7a8137e76b420c3a050a378aaac40a67.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__39855493_600_600_85756_1673_fill_0_2d909dc5d93f843438564034761591e7_jpg_jpeg.rf.122a23d7f23c6600011fbf4b35dfd5d7.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__39855493_600_600_85756_1673_fill_0_2d909dc5d93f843438564034761591e7_jpg_rot15_b0_8_jpeg.rf.0e8db14481ad9be446692ace6316051c.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__39855493_600_600_85756_1673_fill_0_2d909dc5d93f843438564034761591e7_jpg_rot30_b0_8_jpeg.rf.ec506e9b1b86044c00f7685c65a5f025.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__410c461b91dd6cf0a78e28814d64be13_jpg.rf.53d6563d547c4d48b8f6d6cee2cea447.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__410c461b91dd6cf0a78e28814d64be13_rot15_b0_8_jpg.rf.1a05c9af2218e5b0b878048cfb24ce90.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__410c461b91dd6cf0a78e28814d64be13_rot30_b0_8_jpg.rf.e5493283ed4702e09f071165b7402cd6.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__4d9a5ai71gl81_jpg.rf.89683f60fcd67a61746b9b5a3422a74d.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__4d9a5ai71gl81_rot15_b1_0_jpg.rf.331ea39feb8dd51823e700060c107a46.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__4d9a5ai71gl81_rot30_b0_8_jpg.rf.c4223822c1659374f827abe5748505ce.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__7160971_orig_jpg.rf.b9c655f5d317cb687c6b23ba116ebefd.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__7160971_orig_rot15_b0_8_jpg.rf.8d306a956751f54e70e6c106cf4a8ea7.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__7160971_orig_rot30_b1_0_jpg.rf.d83ee46c4831b14ea3495eb94d1f39d8.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__9acc9acaf76bfd0801e3a40076f66a2a_jpg.rf.8740404e99cb98f9a2015ed322278e33.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__9acc9acaf76bfd0801e3a40076f66a2a_rot15_b0_8_jpg.rf.e27a09d359e90067d7a3ef1f3f65bce0.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__9acc9acaf76bfd0801e3a40076f66a2a_rot30_b0_8_jpg.rf.91747bd5ae69bf8bfe9be0de00835902.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__a-kankrej-breed-on-indian-cattle-with-very-large-horns-near-dehli-india-2TCFTGJ_jpg.rf.f75ec408ef4ac4ef84caedc39b0fa6c8.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__asia-india-north-gujaratrann-kankrej-taluka-kankrej-cattle-2st9t1p_jpg.rf.02a9148d64f2fa2730f037b80f8b13cb.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__bp2i0t1nz3w91_jpg.rf.58109cc5871b1981542ab9990f10d211.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__bull-animal-illustration-watercolor-hand-260nw-1641744529_jpg.rf.abdc5b52fa4a3668d2ab839394df3b83.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__desktop-wallpaper-cow-indian-cow-bull-mammal-animal-ox-transparent-png-pngset_jpg.rf.ca57325a1bdc1b45cb49adb09e4b933a.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-10-_jpeg.rf.6b6c15174efcf80b560b5ac7bbdbae73.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-10-_rot15_b0_8_jpeg.rf.1c35c7425d8c2c5ea892b91187875fe2.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-10-_rot30_b0_8_jpeg.rf.39385be25a1ae479840c1af08244d513.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-2-_jpeg.rf.232689eb7ef6a6631ee4e5c6688b26a3.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-2-_rot30_b0_8_jpeg.rf.7381781fee0f480cfe0690c1e464c871.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-5-_rot15_b1_0_jpeg.rf.ea175ab71c9c013c7e3655a4b005b3f0.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-5-_rot30_b0_8_jpeg.rf.e09c52f6e789c4867295eff43ed5bc50.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-7-_jpeg.rf.0f99f1740945144156b60e4770b400dc.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-7-_rot15_b0_8_jpeg.rf.28b0dae79c527b35c521f4f8195a1c5c.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-7-_rot30_b1_0_jpeg.rf.a1af54d38a9e75c5d759ce8339497399.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-9-_jpeg.rf.d3ab6e4c32b64b37d7595f0752b1baa0.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-9-_rot15_b0_8_jpeg.rf.a525c98cc1204017c341d1e0720bd1ad.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__download-9-_rot30_b0_8_jpeg.rf.f71cde4398fc8d1f2efbb14612539e0f.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__goshala-cow-protection-sanchore-rajasthan-india-asia-2SXYMNA_jpg.rf.0cf907a1da076fe4c40294e56035c0e6.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__goshala-cow-protection-sanchore-rajasthan-india-asia-2SXYMNA_rot15_b0_8_jpg.rf.5fe95a1c642ef386da0ca11b5fd0fd1f.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__goshala-cow-protection-sanchore-rajasthan-india-asia-2SXYMNA_rot30_b0_8_jpg.rf.30aa49c732647d421dd0d914c253fd7c.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__hq720_jpg.rf.1d9a9f6fd8656808f3295a1d772f0ac7.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__hq720_rot15_b0_8_jpg.rf.1f5c4e92e3928a8d11f257bc691213ec.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__hq720_rot30_b1_0_jpg.rf.43452bfbdfcbe8659c786fcffb4cb9f8.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__images-1-_jpeg.rf.83aaa7921b7d6fd0e379e65e67a91863.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__images-1-_rot15_b0_8_jpeg.rf.93f4d6357f6a70d42be0d2736afce02f.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__images-1-_rot30_b0_8_jpeg.rf.06ae7d2667340bf16d8b5fcd7d7ecd21.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__images-2-_jpeg.rf.de58fbc14c1b110d0912b9fa3fef33a6.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__india-kankrej-cattle-2S89YPD_jpg.rf.e8e2ff68ba12c5ce16c66c6b60a2af9d.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__india-kankrej-cattle-39855493_jpg_webp.rf.8b6c331a1973fe931d13571532fb56b2.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__india-malayadipattanam-kottur-culture_jpg.rf.8aa7484fafb4cdc08a803e78f8495924.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__india-malayadipattanam-kottur-culture_rot15_b0_8_jpg.rf.bff09b73b4d08b1cbdffdaae686c45ac.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__india-malayadipattanam-kottur-culture_rot30_b0_8_jpg.rf.6b58223a0b46b9ab14b929a0284c70d3.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__Kangrej-Cow-Bull_jpg.rf.071ed0d2e96dfc0e29731f06f4e17deb.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__Kangrej-Cow-Bull_rot15_b0_8_jpg.rf.2682b8b23eaa713a48b3be27569ee94d.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__Kangrej-Cow-Bull_rot30_b0_8_jpg.rf.122407d6dc44ec5e2ce4a121c00b9b2f.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__Kankrej-Bull_jpg.rf.5a63c65100b9b63b1f46413dde1175b8.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__Kankrej-Bull_rot15_b1_0_jpg.rf.7f06845f2f1d78552b169f84e00bcbc3.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__Kankrej-Bull_rot30_b0_8_jpg.rf.0f056e50eb94ca9598703180c572563c.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__kankrej-cow-eating-grazing-grass-footage-146437359_iconl_webp.rf.ea317ec93e410670ad7da949c62ae04a.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__kankrej-cow-indian-illustration-brown-260nw-2641812681_jpg.rf.cac1ef48add8a1f4b08cc43231ff9906.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__kankrej-cow-indian-illustration-brown-260nw-2641812681_rot15_b0_8_jpg.rf.e8fa4898ba275da3a9419694ee21a9b9.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__kankrej-cow-indian-illustration-brown-260nw-2641812681_rot30_b0_8_jpg.rf.7e46a8f6259f5ce44bb2146e889cd12a.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__maxresdefault-1-_jpg.rf.838d93f1f026a7831c0b53539fce7937.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__maxresdefault-1-_rot15_b0_8_jpg.rf.23cb3b74c9309a446bf2bb87b05fd672.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__maxresdefault-1-_rot30_b1_0_jpg.rf.5fa8a90f8d5d02dc59bdf1131b689b66.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__maxresdefault_jpg.rf.945fe4d97e1f5d2f4eb6418fab962eac.jpg,kankrej,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS05__maxresdefault_rot15_b0_8_jpg.rf.871c61c988bdcf0c861de78dc6ce226a.jpg,kankrej,unique
