path,breed,role
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0046_rot15_b0_8_jpg.rf.0803a8722605a320371d7991487f5664.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0047_rot15_b0_8_jpg.rf.14e61100222667ac18fccc5d28d39d60.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0048_rot0_b1_0_jpg.rf.5d63acfd7b4afd7c61f1ed7906e8d362.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0048_rot15_b0_8_jpg.rf.1decbf35dcc980b87c7616a8c56608a6.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0049_rot15_b0_8_jpg.rf.92683f873382a6d7e338dce4bd4fc8fc.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0050_rot0_b0_8_jpg.rf.a3174a635f24df35add58cfa46b93aec.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0050_rot15_b0_8_jpg.rf.34102ecb43e2aa1212ee19dfd5680f71.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0051_rot15_b0_8_jpg.rf.c3a4f0dac83c853f07656a60d9c3f814.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0052_rot15_b0_8_jpg.rf.655adde97eaec8d13e5bec469681a78b.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0053_rot15_b0_8_jpg.rf.4dcb62d80f742add1b040fa9c0f6ba38.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0054_rot15_b0_8_jpg.rf.4a61ba571463268acf940da9ce09c7e8.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0055_rot15_b0_8_jpg.rf.180c464870a380b917d7b2824680bde5.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0056_rot15_b0_8_jpg.rf.a124b8eabcf3ebfeec08894a9eeea51f.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__IMG-20250911-WA0058_rot15_b0_8_jpg.rf.ac06bf6850f9946fbf99bd7325398bef.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__indigenous-indian-gir-cow-captured-260nw-1455577346_webp.rf.75e56b2b3bc03248d1a91f0a362f7b7c.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS05__istockphoto-1386983012-612x612_jpg.rf.f7147976cb2265c2170da7e61e2f9b7b.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_251_jpg.rf.cf60960376bcfaa63527070929f5665d.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_26_jpg.rf.dc2bc9433bf7444d101327fbfec9f380.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_279_jpg.rf.9c67a6923815fa4167c4e8fdc7371051.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_27_png.rf.6598ac605049c39ea68d02d71f8cbe45.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_282_jpeg.rf.d7a3d173a20e5352bd659081a75ccf44.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_283_png.rf.e258b2ad71e7d2b15c9f69c4a7c79426.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_284_jpg.rf.042bd512d1dc13331dd3782b1e7c199a.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_289_jpg.rf.07c3df3e772b349ab269ce67be919dc0.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_28_jpg.rf.596e5f24aed9a9e9700563149a2b7850.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_290_jpg.rf.2b0288c917a68ee7a2c11c7b62e7fe78.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_291_jpg.rf.816a14a6762340cfe5d99de1fd97996f.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_292_jpg.rf.dbb2a487e344814bb165586b71f0feb7.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_293_jpg.rf.7d3429dd0b5ed6b400baf68caa736476.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_294_jpg.rf.cc655f0faae6c08f23440bdef189e285.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_295_jpg.rf.82adb70e4acaf0ea870aa0b39b6243f2.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_296_jpg.rf.611f3f5849f05bdc43e209c3e9040bf9.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_297_jpg.rf.3b3055df8f232e80e9645b7f3118dcad.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_298_jpg.rf.b734e9445ab2a7d58924f9f24e21b12f.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_299_jpg.rf.a1ca1686489cece0bf2149e1e23fcb97.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_29_jpg.rf.31d4bdac5689491072c7a26888748ef0.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_300_jpg.rf.ba4fb58d9e1870d1abb84c3123df8fd2.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_301_jpg.rf.76a199cde18fafd3e040b4f2b130a8e6.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_302_jpg.rf.f822adde43bf6962a2e6b754cc719985.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_303_jpg.rf.c7dcfebbce7984c9950ba6ed79a43ba2.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_304_jpg.rf.683f01e453a13126f47884461719974d.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_306_jpg.rf.066340f56c0b39bedb9fc7e9c4ca14b9.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_307_jpg.rf.278a1738f406cebe32c87854fd748bcf.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_308_jpg.rf.f5c9867f4cbc748bc6de19ec9fcb18b9.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_309_jpg.rf.2b04c1b7ffb7b3ddafb6efa01bfd2a80.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_30_jpg.rf.0f1f36c9ac5259c4a2b4d512fc8e9189.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_310_jpg.rf.24615291197eca706bdc60ad3ed38c45.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_311_png.rf.d58ded9ec9ea73bbf7ef232f30f76358.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_312_png.rf.185c5894fd514a93fd756e48c41a5ad4.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_313_jpg.rf.a849c773da9bce1de8856bc86e30ea04.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_314_png.rf.a1ea6ce26db71802dc5f7cab85e16b2e.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_315_png.rf.3a9e10497a309ace63c767689a56d502.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_316_png.rf.520392dcfeca7422cd3df68e6c541efa.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_317_png.rf.fe2157a89590478ef44dc1d1a965a439.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_318_png.rf.2b934d0c75efe35b68ef3f1f140ef06c.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_319_jpg.rf.f8efe5ed4ed3e9ddcf641a8c658eef74.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_31_jpeg.rf.06a86ca1c4ddeff3e3e5aa8472f278aa.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_320_png.rf.4e9c099abb80ff267c9e6ed313bd62fa.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_321_png.rf.7bff0e1a8c243cdb2b88f3074563dbd5.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_322_png.rf.085ae46d5914a553b65469a6c419af93.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_323_jpg.rf.f886c31aa13d84725b29c52a3892bfd0.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_324_png.rf.066de2c78a3ac0367eb61508f20231ed.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_326_png.rf.07427a681135f486ce64db58255c18cd.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_327_png.rf.ee4cf8a8f496089cdc1e8294a83a0466.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_328_png.rf.b3eab40017363453efd437e6493e5e59.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_32_jpg.rf.e837f040183ea8a55ae947fb9addd39b.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_330_png.rf.543fb4f3c9bfbd11a317db944c89cff7.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_331_png.rf.8416b954c52df7dc51a62916a8d8cf4d.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_332_png.rf.2e7a560e9fdcf61659b1398348205174.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_333_jpg.rf.66acd4fed5c924754c3412bf7bbdd635.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_334_png.rf.7d0d40c5e22d0d47af0e981bb2448214.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_335_jpg.rf.a08822c064160cf8a4c5e3fedde29b76.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_336_png.rf.241733f90733c78e10925216005c7354.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_337_png.rf.8e19a8acf4698eafdd90993b72c93fda.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_338_jpeg.rf.94371e4e2092d2afc1f26aab741043b1.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_339_png.rf.ab1ce947a98ae2878d2b81f734247deb.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_33_jpg.rf.f9c576be399eb7d94d9c8093182fae41.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_340_jpg.rf.0242626fd37e81727155cf88048b7154.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_341_png.rf.77d51a0c35505f73cf3a997a84f93232.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_342_png.rf.de10d29b3b40dacf0bea75fe5979aeea.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_343_png.rf.5bb8b98199e07f095fd84372ab068a3a.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_344_png.rf.dc747d6197b80ee16b969bb392e4f6cf.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_345_png.rf.26b1c4db9400c6c70b4e912391f6aebb.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_346_png.rf.ebcbeff3c93da51ced9012ccafefd357.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_347_jpg.rf.6f257c057bdf03ff1645716581c22327.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_348_png.rf.a07ab65727b18071ee843bb0f40eb35c.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_349_jpg.rf.6f124fbd97bf92b5721530f29c65946f.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_34_jpg.rf.7dfdb024b9869c2bdbc77130047dbe24.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_350_jpg.rf.f51628bf70e5d26a6b1774246094dac3.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_351_png.rf.aec6815a067a175224ff00d88fd81a91.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_352_jpg.rf.2c5b7b8417b0955bde38b27bd5f07c9a.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_353_png.rf.29ead29ad337fa52db56ad24157a75d3.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_354_png.rf.983a5b2e00dbdbb92219c8f50a3a8a12.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_355_png.rf.8425f7f66f0b281661e7e2a28192324a.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_356_png.rf.7e15f3fb49a0b2890e91518416485b42.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_357_png.rf.d95396ac79144ca4ec1a8da6231a1fd8.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_358_jpg.rf.22d719a43462cded2399ae51c2aa5250.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_359_png.rf.87a5963ac05424c6f736f10fc2b7e176.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_35_png.rf.52a6977179351345a17bece695d4720c.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_360_png.rf.8f80757c42bd39491c5f07de84bcfbd0.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_361_jpg.rf.cee3fe765e788ad6fc1824a35cbf7c51.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_362_png.rf.9c71d2835c874d3b702e908808d90a99.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_363_png.rf.42b0f325a48e9ba6d5a1d82bd6b291e0.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_365_jpg.rf.db2c60e63a9bf7804a1de66b612501b1.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_366_jpg.rf.5d9630834d3f2c53a3f4ed4c982d2394.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_367_png.rf.9dfb57c27820016a057a491f0b21e9cf.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_368_png.rf.71f4979679ed0fd655850c2233117e49.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_369_png.rf.6794deeac286e1f99c9b846541e321d0.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_36_png.rf.7f98e44418e5433b8cda3a1428f03c2f.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_370_png.rf.5a389f4881600e8be57c410820c84f7f.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_372_png.rf.21b9a2550832090a2de3c5827a9f7ee4.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_373_png.rf.d841a02aebdf3afbcd388a483f23732a.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_374_png.rf.f4ddc76f46c1c1a58b70310e82477bfd.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_375_png.rf.d185bd18105623fcbf8eb43b088233ab.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_376_jpg.rf.be047f4547e100c7c5ef08d31d1d192b.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_377_jPG.rf.0dbd1bf0fbd94bfa8bd2637088cb4fe6.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_37_jpg.rf.a2979ae4166249d7bb209d957d96c79e.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_39_jpg.rf.c190457bfc64dcf7b61d35830be27f41.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_3_JPG.rf.6fcfdca91544a3c88881937b1d0fe873.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_40_png.rf.b7475b71c9a12132e8cdc5134ba87dd1.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_41_jpg.rf.a94fa4824ae04639495d672c595cd2dc.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_42_jpg.rf.f3e7c45c5d5cc138f1336ee106e84702.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_43_png.rf.4842b45a718312e37d0a59844cbe7af9.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_44_jpg.rf.3e0df036cc025014153b852e3ca9df17.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_46_jpg.rf.802c2603674247ef367cc67556b8c5de.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_47_jpg.rf.c60751b7ee3eb778c776f636d3747d10.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_48_jpg.rf.093cf18693a8db541887467a40f0c689.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_49_jpg.rf.8959e8e5262d61dbf5be64be616b76b6.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_4_jPG.rf.e2543822d944d43fa5763d7968a167a5.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_51_jpg.rf.8b5375e550e7ce209e1bc0f70f1b69e2.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_52_jpg.rf.eae2db2c420270c3f33a7d03bc17030f.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_53_jpg.rf.0c7425a84d832323359717989f7f52c3.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_54_jpg.rf.aa3f44c0746ae2222af71e8674417a46.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_55_jpg.rf.adb64dda62e1b278b7ffdecd99d2f99d.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_56_png.rf.3405e5409e72ab87e877ee5c69052339.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_58_jpg.rf.7e57c2d87c77ceb89e465c84ca308982.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_59_jpg.rf.af680ce9c247df8475d7e791ded5ebd7.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_5_jPG.rf.7f2d3341c9f557853c59aeb2f65a42ea.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_60_jpg.rf.21293c1020389ee5ba43e669f49b6bd9.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_61_jpg.rf.4ca860d4fcc85959cdccd946ca45584f.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_62_png.rf.11d88e08680309de45b609b68f144400.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_63_jpg.rf.2043daf73b318187ac56040a7c916173.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_64_jpg.rf.5c7e6bc2d1c5da8c871aa51d24e56649.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_65_jpg.rf.31cb1a24a0a5f090968a0c88d2aceaeb.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_66_jpg.rf.0994330e35b13e60f9d8c388b352f2f7.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_67_jpg.rf.3ff77ce1284b173309675cdcf57a3478.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_68_jpg.rf.d3d537ff5f523dbcb0b2288cad05fb63.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_69_jpg.rf.e1ff31e968306fca6ff8e136c85b5e16.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_71_jpg.rf.e5632ffa552d54e82c154d40b1edcf83.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_72_jpg.rf.71524487ea5c031a435bd0c4c1824022.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_73_jpg.rf.fb5c613a2edaa7a683f250f15de736f4.jpg,gir,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS08__Gir_74_jpg.rf.eb6097e13732152fb849a51a4d86fc96.jpg,gir,unique
