path,breed,dataset_code,old_is_grayscale,new_is_grayscale,method,mean_channel_diff
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS06__Sahiwal_36__aug2_sahiwal_266.jpg,sahiwal,DS06,False,True,channel_analysis,7.89
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_100_jpg.rf.6fd5a2c0336bd11b3bb00f281f554386.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_101_jpg.rf.f0086b4a33961dac869cdcc14294bc05.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_102_jpg.rf.73e30a2d7461f203cd12d6f274007a2a.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_103_jpg.rf.da45b1167c16779799358aa67a442f25.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_104_jpg.rf.2fd93cb9e89ea901c87f749d070e81f9.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_105_jpg.rf.55d5168b937e8c1cea409467361a1ae3.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_106_png.rf.f7ddbc4f41a3c1a9afec651b8497ce4d.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_107_jpg.rf.816c2e87812ae02ac493332954033ebe.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_108_jpg.rf.99cd5348f461ba990f56d4a7795e99d4.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_109_jpg.rf.c361f7d28339aa4a532ef6d3df97417d.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_10_JPG.rf.ffe4ea10c18187fdcb283f7031d3e7ae.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_110_png.rf.033085a0d6e3517c1405a5447b100392.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_111_jpg.rf.ede743aafc8ccc05cb1a14e783bb2817.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_112_png.rf.8d78b66ccee9f77ac019756694075b10.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_113_jpeg.rf.be051ffb7967de0b5633aa035dc59269.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_114_jpg.rf.3bfb4a15890aeae2176399c2c15b1997.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_115_jpg.rf.7ceec17e1bb2cc29e1240f556b409776.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_117_jpg.rf.bbfbf370e1d343d8737fc7da033cb452.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_118_jpeg.rf.dce9118125148326c084602e62f98b4f.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_119_png.rf.e0ecfc9cd54aabc6d7732e617562983e.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_11_jpg.rf.af4bc76bdf99ebe196fa9f8af213bd52.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_120_jpg.rf.a37ca7f1e918ad4b88f4828fcd9640ab.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_121_png.rf.77ad84073aaa3c6a03f4ffcc21094ca8.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_122_jpg.rf.9e8755b003edf0dc5e3e70ac6f5d5e37.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_123_jpg.rf.0ec7184273089e898402d79dbe6680ae.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_124_jpg.rf.acf369b08eda85ee15dd7e7c4d164925.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_125_jpg.rf.911d6b6b008b7f1d8434030ebcb8e946.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_126_jpg.rf.85df950fbf2b3be5993da9566eb1bd54.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_127_jpg.rf.be9b2a2462f988332de078412b4813cb.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_128_jpg.rf.e27c22133b753f1bf7e3346fd8374062.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_129_jpg.rf.343df6a3abef4dc08ad1984ed9455f34.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_12_jpg.rf.143bdba477086bfd7ca4bcfd9912aed5.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_130_jpg.rf.64e583e4100f2e106baf2c091a89aab2.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_131_png.rf.0b131df3d99633d55bd4ed7e1f9c002b.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_132_jpg.rf.c1a0db3a4b78f55bd25e0dda3a756dc9.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_133_jpg.rf.cd23f612c9dd719268f55140174f8ce8.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_134_jpeg.rf.c61e5ae358231217e70f54c04b0273c6.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_135_jpg.rf.445bf79cc7ca9412ba9e608694c71210.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_136_jpg.rf.9246f854b49f562374ca3d64ff278d49.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_137_jpg.rf.1df7780ce44612b257dc13e9094fdcd6.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_138_jpg.rf.b1428def7da1d9eb80b2d1c3ebbcfa3f.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_139_jpg.rf.9036c8a65cf95333f8ad46bd18c7ac90.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_13_jpg.rf.b4822909d90bf88716f696b7286f6cf5.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_140_jpg.rf.f191878e92063c8f59b114bfc655b021.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_141_jpeg.rf.e62f04c317addcc623e0732e95ed74e0__aug5_sahiwal_47.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_142_jpg.rf.1455645c12602b8d97f82cd8bd6c5e64.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_143_png.rf.c949e25309fc12dc1efa373c25c232c9.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_144_png.rf.9a75ad994f0b417ab6d66dc722dc3f28.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_145_jpg.rf.d01abdeda005030735a45b46a3612772.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_146_jpg.rf.1d5888a981b8a6a024b5f076ba27d230.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_148_jpg.rf.90fd256d12e98f7d194c9bda481ae08f.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_149_jpg.rf.4aa45bd36ffc23193a4f63c0db3ea57b.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_14_jpg.rf.fea3d622e64d02850b9cea55c98a8535.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_150_jpg.rf.1dd290f808cdcb993ba787cb7e1a9e19.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_151_jpg.rf.c627b5ef45c60418cd1fce321408c334.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_154_jpg.rf.174113ffff8136a1518209b32efdafb2.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_155_jpg.rf.05ca2e30ed7fe636073256c558bbbf45.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_156_png.rf.d1acde469524340a9b39e168371e1a03.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_157_jpg.rf.383be55c26e486a9ab899f4cf29608c2.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_158_png.rf.7095c65db23bbc66eaf5b88c86b45bcb.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_159_jpg.rf.0e4639b759c45daa92e9214c73091439.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_15_png.rf.e8e8f7527df95033b17411b042995523.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_160_jpg.rf.f3df1a7d4f70935b6c9c8c81e6c30701.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_161_png.rf.5799395a400f5c255b44e74c04a64c38.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_162_jpg.rf.c37607a5ff9a2b06a851d6a308167add.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_163_jpg.rf.523c84aac6d40fb0acbd40a1faa479c5.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_164_jpg.rf.7f843f9bbace72de6026d81a5191af9a.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_165_jpg.rf.ce7047030f30db662e1358eb8ad61d17.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_166_png.rf.8495a0ce8ea7a395f13de65248f6c31c.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_167_jpg.rf.71a9eb353ca74547af142fd80f5361ec.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_168_jpg.rf.4b4acc6469b5a2e2a8225f574aba4c01.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_169_jpg.rf.564b5a6fa46e0df389feaffa9ff7e4da.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_16_jpg.rf.b3ac53de5d7ff01b490d3a31d4b8d9c9.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_170_png.rf.9691fe9bf567174e1702c43e7797b906.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_171_jpg.rf.24155c10d02f0550c5977c65ffdc601e.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_172_jpg.rf.75dd56689e8c857f6934da29f528f89a.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_173_jpg.rf.d9e2c9d4c5d24954f877073e8e7c6274.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_174_jpg.rf.f553497f1fc6f1d59d30ef3676a8b27a.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_175_jpg.rf.d5cf4f048cd392004d27779b32c5ed19.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_176_jpg.rf.18755cce03a8873d205b712422b57118.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_178_png.rf.2357366ee8a55298efadefd6b8e91190.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_17_jpg.rf.64ac85ec19de225f1383e9aefd7adc73.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_180_png.rf.b3f7f43328f6de235ce9e355d096f4c3.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_181_jpg.rf.b3bc68175c1a7d3c1298bd5f72b145b8.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_182_jpg.rf.692c7cc32d56c87773d3d3bd6a0cbb78.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_183_jpg.rf.368c5184b26dfec6d7b5df9ec1307daf.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_184_jpeg.rf.08aa43589d755a1d4e836a8e37b1a3cd.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_185_jpg.rf.6b95a1ca6a80b717f1900efbcd2a7150.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_186_jpg.rf.74297c2309c57f26437b4d724feb21fe.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_187_jpg.rf.e413a863f4c7a008c4fdd1e8290e1900.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_188_jpg.rf.b145b8a748f16181b12f2d4d16398efb.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_189_jpg.rf.631939692e2f76e988de1c0f212a69ee.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_18_jpg.rf.c4c0a38360691eab297e9e87be3b9cda.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_190_jpg.rf.66fc2d8802a19ba2b489f9bd698b4a43.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_191_jpg.rf.b36f65d3bd9acf04b1f824a7a1cf69f0.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_192_jpg.rf.5fef24debba3db3367363dd4b836b1d3.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_193_jpg.rf.caf91f1a2acdc1339d347c3347aa3502.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_194_jpg.rf.a6acf704702de6f85b1cad11c9ba8d79.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_195_jpg.rf.c0164736b28f1f3c46d064a125969d9e.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_196_jpg.rf.f36bd4ea404c516ac2f992d5b3c7266e.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_197_jpg.rf.eb950768cdeb685404110dae169d9965.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_198_png.rf.798258e462b392f157021744254546df.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_199_jpg.rf.7d3cc4f7d1d99e6464d9cf19305e2283.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_19_jpg.rf.948038d530d00f56d2c3eb2a6f3c9ab5__aug2_sahiwal_772.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_1_JPG.rf.5fd154c456d3f4546161e3ebc054f036.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_200_png.rf.637cc43c72c217b1f5e81b06f1836d07.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_201_jpg.rf.337bbaba52a5b3ef9308f0199b625b9d.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_202_jpg.rf.0d7e523e0956f5f6e66033093170d795.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_203_jpg.rf.9ae117854dbf4992656f447ea6e871c7.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_204_jpg.rf.90d0660f52ec1877f875703b1b49bd4d.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_205_jpg.rf.4ff6e7117f08c46f77f2c3d08499f00e.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_206_jpg.rf.f9695a3e07878bda3fd28b410fc2a479.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_207_jpg.rf.5e40db44f43b621c0e4b0cd6d0701db0.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_208_jpeg.rf.0fad33e695935b53a72df33cb8cae501.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_209_jpg.rf.7d0cd3ca9ee9a839fbe86d4d6ac413ba.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_20_jpg.rf.c06e79deaacf427164828d164ed5e880.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_210_jpg.rf.051a5e8fb6a4586553f8e242299bf1ae.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_211_jpg.rf.993ad045e2afc393837724571804f8d2.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_212_jpg.rf.8fd577910e67de4f36661478656c6209.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_213_png.rf.c78e9d7eee9173e4bfa9a47143d9e398.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_214_jpg.rf.0cf4b9129b9c87c125de544f0be0ac05.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_215_jpg.rf.39462c23545201385207b3d497934736.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS08__Sahiwal_216_jpg.rf.dd89eca3a0f297208807849ff3064686.jpg,sahiwal,DS08,False,True,channel_analysis,0.0
