path,breed,dataset_code,source_type,role,width,height,format,mode,is_grayscale,aspect_ratio,resolution_category,file_size_bytes,status,grayscale_detection_method
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_162.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9709,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_163.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10743,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_164.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8642,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_165__aug1_sahiwal_70.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,17536,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_166.png,sahiwal,DS03,original,canonical,224,224,PNG,RGB,False,1.0,medium,65455,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_167.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9382,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_168.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8047,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_169.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7529,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_17.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8562,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_170.png,sahiwal,DS03,original,canonical,224,224,PNG,RGB,False,1.0,medium,51088,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_171.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7681,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_172.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7364,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_173.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8482,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_174.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8925,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_175.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8374,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_176.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7613,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_178.png,sahiwal,DS03,original,canonical,224,224,PNG,RGB,False,1.0,medium,64090,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_18.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9046,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_180.png,sahiwal,DS03,original,canonical,224,224,PNG,RGB,False,1.0,medium,52201,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_181.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9152,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_182__aug1_sahiwal_87.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,29690,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_183.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8689,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_184.jpeg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9711,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_185.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7480,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_186__aug1_sahiwal_91.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,21125,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_187__aug1_sahiwal_92.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,22205,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_188__aug2_sahiwal_93.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,14621,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_189.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9329,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_19.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7755,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_190.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9791,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_191.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,11649,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_192.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,11179,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_193.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9266,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_194.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9138,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_195.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10230,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_196.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8865,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_197.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8082,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_198__aug1_sahiwal_104.png,sahiwal,DS03,synthetic_augmented,augmented,224,224,PNG,RGB,False,1.0,medium,56746,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_199.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9003,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_2.JPG,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10975,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_20.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7760,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_200.png,sahiwal,DS03,original,canonical,224,224,PNG,RGB,False,1.0,medium,56557,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_201.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9269,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_202.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7860,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_203.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,10468,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_204.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7857,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_205.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9436,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_206.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9286,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_207.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9836,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_208__aug1_sahiwal_116.jpeg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,20559,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_209.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9966,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_21.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7550,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_210.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,10089,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_211.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,7631,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_212.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8962,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_213.png,sahiwal,DS03,original,canonical,224,224,PNG,RGB,False,1.0,medium,32339,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_214.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8575,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_215.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8387,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_216.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7452,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_218__aug1_sahiwal_126.png,sahiwal,DS03,synthetic_augmented,augmented,224,224,PNG,RGB,False,1.0,medium,101092,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_219.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,True,1.0,medium,7785,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_22.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8200,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_220.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7127,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_221.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8378,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_222.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,11358,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_223.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8207,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_224.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8980,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_225.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,True,1.0,medium,7916,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_226__aug1_sahiwal_133.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,20260,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_227__aug1_sahiwal_134.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,25506,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_228.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9195,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_229.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7869,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_23.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8232,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_230.jpeg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8478,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_231.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,6788,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_232.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,10457,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_233.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,6535,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_234.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8925,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_235__aug1_sahiwal_143.png,sahiwal,DS03,synthetic_augmented,augmented,224,224,PNG,RGB,False,1.0,medium,63659,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_236.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9149,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_237.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9145,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_238.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7685,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_239.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,10028,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_24.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7471,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_240.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10309,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_241.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11313,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_242.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9787,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_243.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10497,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_244.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9084,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_245.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9532,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_246.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,10550,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_247.jpeg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8407,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_248__aug1_sahiwal_157.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,28938,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_249.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7687,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_25.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7516,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_250.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9763,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_251__aug1_sahiwal_161.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,26644,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_252.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9160,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_253.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9739,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_254__aug1_sahiwal_163.png,sahiwal,DS03,synthetic_augmented,augmented,224,224,PNG,RGB,False,1.0,medium,96315,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_255.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7650,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_256.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7024,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_257.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10592,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_258.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7524,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_259__aug2_sahiwal_168.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,19319,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_26.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,True,1.0,medium,7327,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_260__aug1_sahiwal_170.png,sahiwal,DS03,synthetic_augmented,augmented,224,224,PNG,RGB,False,1.0,medium,96055,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_261__aug1_sahiwal_171.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,26078,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_262.jpeg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8867,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_263.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,7404,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_264.jpg,sahiwal,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7527,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_265__aug1_sahiwal_175.jpg,sahiwal,DS03,synthetic_augmented,augmented,224,224,JPEG,RGB,False,1.0,medium,21647,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_266.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,8623,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_267.jpg,sahiwal,DS03,original,canonical,224,224,JPEG,RGB,False,1.0,medium,9412,ok,not_grayscale
