hash,path,breed
c0c1373c3e3a133f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_16.jpg,gangatiri
83c66639399d4dc5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_259x194_5.jpg,dagri
83c66639399d4dc5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_259x194_36.jpg,shweta-kapila
84b4f1342ecbc3f8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_259x194_6.jpg,dagri
84b4f1342ecbc3f8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS02__image_259x194_27 (2).jpg,nagori
87893a7669781967,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_259x194_7.jpg,dagri
87893a7669781967,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS02__image_259x194_35.jpg,ghumusari
87893a7669781967,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_259x194_24.jpg,shweta-kapila
c150356d49cfb371,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_259x194_8.jpg,dagri
c150356d49cfb371,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_32.jpg,gangatiri
d4046b7e2b7d9191,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_259x194_9.jpg,dagri
d4046b7e2b7d9191,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_200x150_56.jpg,shweta-kapila
81037f2f2e4a8e79,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_263x192_1.jpg,dagri
81037f2f2e4a8e79,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\hariana\DS02__Hariana_117.jpg,hariana
81037f2f2e4a8e79,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_263x192_15.jpg,shweta-kapila
855cd7f03d19163c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_275x183_52.jpg,dagri
855cd7f03d19163c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_1.JPG,ongole
855cd7f03d19163c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS04__ongole_0011.jpg,ongole
855cd7f03d19163c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_1.JPG,ongole
911e6c6c8dd99e86,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_275x183_53.jpg,dagri
911e6c6c8dd99e86,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS02__20_Most_Popular_Cows_Of_Indian_Breed_.jpg,gaolao
c496f1362d9d9594,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_275x183_54.jpg,dagri
c496f1362d9d9594,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__image_275x183_4 (3).jpg,kherigarh
c496f1362d9d9594,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__image_275x183_6 (2).jpg,kherigarh
c9e777520a282d4f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_299x168_49.jpg,dagri
c9e777520a282d4f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_299x168_42.jpg,shweta-kapila
dfcf32329c64e091,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_300x168_48 (2).jpg,dagri
dfcf32329c64e091,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS02__image_300x168_41.jpg,nagori
88353f263ec2e8e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_300x168_48.jpg,dagri
88353f263ec2e8e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_300x168_41.jpg,gangatiri
88353f263ec2e8e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_300x168_35.jpg,shweta-kapila
c8e16d6d8d93945a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__Indigenous_Cattle_Breeds_.jpg,dagri
c8e16d6d8d93945a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS04__shweta_kapila_0001.jpg,shweta-kapila
c8e16d6d8d93945a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS04__shweta_kapila_0003.jpg,shweta-kapila
c8e16d6d8d93945a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS04__shweta_kapila_0005.jpg,shweta-kapila
c8e16d6d8d93945a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS04__shweta_kapila_0007.jpg,shweta-kapila
87fe7916ae407984,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__Indigenous_Farm_Animals_.jpg,dagri
87fe7916ae407984,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nari\DS02__image_275x183_47.jpg,nari
87fe7916ae407984,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nari\DS02__image_275x183_55.jpg,nari
afd01992eea0999d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__Registered_cattle_breeds_in_India_.jpg,dagri
afd01992eea0999d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS02__Registered_cattle_breeds_in_India_.jpg,gaolao
fb4460fa769090eb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__Visually_searched_image (2).jpg,dagri
fb4460fa769090eb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Breeds_of_cattle_buffalo_Agriculture.jpg,gangatiri
fb4460fa769090eb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS02__Breeds_of_cattle_buffalo_Agriculture.jpg,ghumusari
fa0d8fea7090c50f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dangi\DS02__00000164.png,dangi
fa0d8fea7090c50f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS02__Dangi_cattle_-_Alchetron_The_Free_.jpg,gaolao
c69c746c2b43992f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS02__Deoni_14.jpg,deoni
c69c746c2b43992f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__image_200x133_3.jpg,kherigarh
c69c746c2b43992f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_200x133_67.jpg,shweta-kapila
c69c746c2b43992f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__Visually_searched_image (5).jpg,shweta-kapila
c69c746c2b43992f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__Visually_searched_image (6).jpg,shweta-kapila
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS02__Deoni_5.jpg,deoni
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS02__Khillari_13.jpg,khillari
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS04__khillar_0037.jpg,khillari
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS06__Khillari_13.jpg,khillari
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS10__Khillari_13.jpg,khillari
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS02__Krishna_Valley_10.jpg,krishna-valley
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS04__krishna_valley_0016.jpg,krishna-valley
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS06__Krishna_Valley_10.jpg,krishna-valley
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS10__Krishna_Valley_10.jpg,krishna-valley
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_19.jpg,pulikulam
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0049.jpg,pulikulam
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_19.jpg,pulikulam
9d87e3e888b2b1b4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_19.jpg,pulikulam
87bf2975d480270f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS02__Deoni_61.png,deoni
87bf2975d480270f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0184.png,nagpuri
87bf2975d480270f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_86.png,nagpuri
8e0270fd4dcec633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS03__Deoni_1.JPG,deoni
8e0270fd4dcec633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS03__00000144.JPG,kenkatha
e65619a97a76941c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS03__Deoni_28.jpg,deoni
e65619a97a76941c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS03__00000156.jpg,kenkatha
9d9762683c327565,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS03__Deoni_5.jpg,deoni
9d9762683c327565,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS03__Khillari_13.jpg,khillari
9d9762683c327565,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS03__Krishna_Valley_10.jpg,krishna-valley
9d9762683c327565,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS03__Pulikulam_19.jpg,pulikulam
87bf686454c8275b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS03__Deoni_61.png,deoni
87bf686454c8275b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_86.png,nagpuri
d6982167d31f0e2e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS04__deoni_0016.jpg,deoni
d6982167d31f0e2e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Deoni_Dairy_Knowledge_Portal.jpg,gangatiri
d6982167d31f0e2e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS02__Registered_cattle_breeds_in_India_ (1).jpg,gaolao
e64685896bc395b5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS04__deoni_0059.jpg,deoni
e64685896bc395b5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS04__kenkatha_0036.jpg,kenkatha
9d87e268b830f565,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS11__Deoni_046.jpg,deoni
9d87e268b830f565,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS11__Khillari_023.jpg,khillari
9d87e268b830f565,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS11__Krishna_Valley_002.jpg,krishna-valley
9d87e268b830f565,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS11__Pulikulam_039.jpg,pulikulam
85bde864d088a7db,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\deoni\DS11__Deoni_058.jpg,deoni
85bde864d088a7db,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_174.jpg,nagpuri
c4847871389793bf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dhani\DS09__dhani_7.jpg,dhani
c4847871389793bf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_259x195_20.jpg,shweta-kapila
c4847871389793bf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_259x195_44.jpg,shweta-kapila
a282943de872de1f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_13.jpg,fresian
a282943de872de1f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle131.jpg,holstein-friesian
95d0686b5b4b2787,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_17.jpg,fresian
95d0686b5b4b2787,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS07__RedDanecattle79_c.jpg,red-dane
c303d7b0916aae6e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_21.jpg,fresian
c303d7b0916aae6e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle144.jpg,holstein-friesian
9c98eb67c351f070,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_28.jpg,fresian
9c98eb67c351f070,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle19.jpg,holstein-friesian
ed699296b485c4ce,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_32.jpg,fresian
ed699296b485c4ce,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle33.jpg,holstein-friesian
f4cbcb846278cc96,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_34.jpg,fresian
f4cbcb846278cc96,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle38.jpg,holstein-friesian
b490cb8bb234f86d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_36.jpg,fresian
b490cb8bb234f86d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle58.jpg,holstein-friesian
eb6bd8d034669c38,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_46.jpg,fresian
eb6bd8d034669c38,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle27.jpg,holstein-friesian
b979c6d6e4258728,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_5.jpg,fresian
b979c6d6e4258728,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle65.jpg,holstein-friesian
e14b8ec6e1cf0e32,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_51.jpg,fresian
e14b8ec6e1cf0e32,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS04__holstein-friesian_0461.jpg,holstein-friesian
d11ec4609b9ba3ec,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_66.jpg,fresian
d11ec4609b9ba3ec,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle60.jpg,holstein-friesian
ad1d9e86e3f160c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian\DS09__fresian_68.jpg,fresian
ad1d9e86e3f160c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS07__HolsteinFriesiancattle30.jpg,holstein-friesian
ad1d9e86e3f160c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\siri\DS02__image_246x204_67.jpg,siri
abbb79f948c6c480,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__39_Nagori_Cow_Royalty-Free_Images_.jpg,gangatiri
abbb79f948c6c480,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS02__Herd_Zebu_Cattle_Possibly_Ongole_.jpg,gaolao
fa0d9da36ac894a3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Gaolao_Dairy_Knowledge_Portal.jpg,gangatiri
fa0d9da36ac894a3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS02__Gaolao_Dairy_Knowledge_Portal.jpg,ghumusari
9edc82076561676b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Hariana_cattle_-_Native_Breedorg.jpg,gangatiri
9edc82076561676b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\hariana\DS02__Hariana_114.jpg,hariana
d8a3291f16696e87,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_190x266_54.jpg,gangatiri
d8a3291f16696e87,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_190x266_36.jpg,shweta-kapila
918587bbe198796a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_194x259_52.jpg,gangatiri
918587bbe198796a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_194x259_39.jpg,shweta-kapila
918587bbe198796a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_194x259_57 (2).jpg,shweta-kapila
8786da68ec9192e7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_194x259_55.jpg,gangatiri
8786da68ec9192e7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nari\DS02__image_194x259_53.jpg,nari
8786da68ec9192e7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_194x259_42.jpg,shweta-kapila
954a681fc9b4db07,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_200x150_61.jpg,gangatiri
954a681fc9b4db07,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_200x150_63.jpg,shweta-kapila
83434e7e7cf4a4d0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_205x246_56.jpg,gangatiri
83434e7e7cf4a4d0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_205x246_63.jpg,shweta-kapila
dde5605ac2603dc7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_217x232_43.jpg,gangatiri
dde5605ac2603dc7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malvi\DS02__image_217x232_53.jpg,malvi
dde5605ac2603dc7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_217x232_53.jpg,shweta-kapila
dde5605ac2603dc7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__Visually_searched_image (4).jpg,shweta-kapila
81b1aca3dcd93359,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x224_35.jpg,gangatiri
81b1aca3dcd93359,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mewati\DS02__image_225x224_41.jpg,mewati
9086e8e8c6e796f8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_31.jpg,gangatiri
9086e8e8c6e796f8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_225x225_41.jpg,shweta-kapila
a034ed0f3e32b7b0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_39.jpg,gangatiri
a034ed0f3e32b7b0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_225x225_43.jpg,shweta-kapila
ca1e7e3801a7257b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_227x222_38.jpg,gangatiri
ca1e7e3801a7257b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malvi\DS02__image_227x222_17.jpg,malvi
838301333f5eee78,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_234x133_65.jpg,gangatiri
838301333f5eee78,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_234x133_68.jpg,shweta-kapila
c5173c3c4accc3ab,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_238x211_49.jpg,gangatiri
c5173c3c4accc3ab,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS02__Krishna_Valley_76.jpg,krishna-valley
c5173c3c4accc3ab,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS04__krishna_valley_0125.jpg,krishna-valley
c5173c3c4accc3ab,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS10__Krishna_Valley_76.jpg,krishna-valley
94636b3d94a466e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_24 (2).jpg,gangatiri
94636b3d94a466e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_259x194_29 (2).jpg,shweta-kapila
9c936a2e89f45c4d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_26 (2).jpg,gangatiri
9c936a2e89f45c4d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_259x194_33.jpg,shweta-kapila
9c936a2e89f45c4d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_259x194_34 (2).jpg,shweta-kapila
94266b39999546e7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_29.jpg,gangatiri
94266b39999546e7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malvi\DS02__image_259x194_39.jpg,malvi
c2cf7e185c84ccce,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_275x183_49.jpg,gangatiri
c2cf7e185c84ccce,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_275x183_49.jpg,shweta-kapila
